Strike,Type,OI,Volume,GEX,Vanna,DEX,Charm,IV
7710.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18899597
7710.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.08498156
7720.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18634872
7720.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.08187891
7725.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18480166
7725.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.08035417
7730.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18354801
7730.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.07872827
7740.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.18058656
7740.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.07531255
7750.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.17779049
7750.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.07156202
7760.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.17515413
7760.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.06737504
7770.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.17233458
7770.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.06239675
7775.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.17119186
7775.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0598179
7780.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.16983136
7780.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.0569225
7790.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.16712941
7790.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.05024709
7800.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.16456231
7800.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.04078643
7810.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.16230187
7810.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7820.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.15981981
7820.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7825.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.15884845
7825.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7830.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.15746036
7830.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7840.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.15522245
7840.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7850.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.15310632
7850.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7860.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.15111379
7860.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7870.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.14924845
7870.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7875.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.14801929
7875.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7880.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.1471156
7880.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7890.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.14510125
7890.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7900.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.14342483
7900.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7910.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.14167874
7910.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7920.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13985508
7920.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7925.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13917199
7925.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7930.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13841725
7930.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7940.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13667639
7940.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7950.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.1356227
7950.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7960.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13406662
7960.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7970.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13278552
7970.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7975.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13222722
7975.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7980.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13171093
7980.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
7990.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.13057244
7990.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8000.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12950124
8000.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8010.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12852096
8010.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8020.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12751226
8020.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8025.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12711533
8025.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8030.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12680168
8030.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8040.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12595638
8040.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8050.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12532668
8050.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8060.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12458814
8060.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8070.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12415187
8070.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8075.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12393869
8075.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8080.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12365758
8080.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8090.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12311018
8090.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8100.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12264733
8100.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8110.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12273223
8110.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8120.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12260896
8120.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8125.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12238114
8125.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8130.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12240679
8130.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8140.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12230034
8140.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8150.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12233318
8150.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8160.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12235442
8160.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8170.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12259809
8170.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8175.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12276763
8175.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8180.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.1228978
8180.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8190.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12328061
8190.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8200.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12404435
8200.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8210.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.12414034
8210.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
8225.0,Call,0.0,0.0,0.0,0.0,0.0,0.0,0.1250257
8225.0,Put,0.0,0.0,0.0,0.0,0.0,0.0,0.16000722
